content,date,exp
"{""subject"":""37le35yziha"",""condition"":""G6y"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""34"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:57:13.425953,
"{""subject"":""mvhv35yzc6d"",""condition"":""L2y"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""70"",""dummyYprob"":""30"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""40"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:47:09.172082,
"{""subject"":""hzb335yzumc"",""condition"":""G4y"",""vignetteType"":""G"",""vignetteNumber"":4,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""2"",""vignetteXprob"":""60"",""vignetteYprob"":""40"",""gender"":""female"",""age"":""69"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:33:24.458105,
"{""subject"":""5utz35yzv0g"",""condition"":""G9x"",""vignetteType"":""G"",""vignetteNumber"":9,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""88"",""dummyYprob"":""12"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""33"",""postQuestion1"":""correct"",""postQuestion2"":""I went 50/50, since it wasn't a sure that that the scholarship would even be created.""}",2019-11-17 22:31:22.363128,
"{""subject"":""4x0t35yzawm"",""condition"":""G11x"",""vignetteType"":""G"",""vignetteNumber"":11,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""87"",""dummyYprob"":""13"",""vignetteConfidence"":""4"",""vignetteXprob"":""59"",""vignetteYprob"":""41"",""gender"":""female"",""age"":""37"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:42:19.271219,
"{""subject"":""tw1d35yzfx3"",""condition"":""L3x"",""vignetteType"":""L"",""vignetteNumber"":3,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""35"",""postQuestion1"":""correct"",""postQuestion2"":""I had no evidence pointing to one species over the other.""}",2019-11-18 12:06:06.164555,
"{""subject"":""05gm35yzi0s"",""condition"":""G9x"",""vignetteType"":""G"",""vignetteNumber"":9,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""100"",""vignetteYprob"":""0"",""gender"":""male"",""age"":""40"",""postQuestion1"":""correct"",""postQuestion2"":""It said the scholarship would be funded for either X or Y. The way it's stated X or Y would be chosen not both which leaves out the 50% option that would mean both x and y would chosen. the probability slider also stated the \""other thing\"" and not a specific thing. I'm 100% certain one thing will be chosen. ""}",2019-11-18 15:24:36.800551,
"{""subject"":""tqlo35yzrdh"",""condition"":""L3x"",""vignetteType"":""L"",""vignetteNumber"":3,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""1"",""vignetteXprob"":""60"",""vignetteYprob"":""40"",""gender"":""male"",""age"":""31"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 08:08:01.692432,
"{""subject"":""0ti835yzuv5"",""condition"":""L7y"",""vignetteType"":""L"",""vignetteNumber"":7,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""92"",""dummyYprob"":""8"",""vignetteConfidence"":""1"",""vignetteXprob"":""40"",""vignetteYprob"":""60"",""gender"":""male"",""age"":""54"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:54:28.764721,
"{""subject"":""jhec35yz6zw"",""condition"":""L11y"",""vignetteType"":""L"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""3"",""vignetteXprob"":""70"",""vignetteYprob"":""30"",""gender"":""female"",""age"":""32"",""postQuestion1"":""correct"",""postQuestion2"":""I picked it because nothing is ever certain especially with school districts. ""}",2019-11-18 14:07:56.966444,
"{""subject"":""yoa935yz1xj"",""condition"":""L12x"",""vignetteType"":""L"",""vignetteNumber"":12,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""82"",""dummyYprob"":""18"",""vignetteConfidence"":""3"",""vignetteXprob"":""48"",""vignetteYprob"":""52"",""gender"":""female"",""age"":""34"",""postQuestion1"":""correct"",""postQuestion2"":""i basically guessed 50/50 as there was no information why one department would be choose over another""}",2019-11-18 13:10:24.826645,
"{""subject"":""nhin35yz5z0"",""condition"":""L2x"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""43"",""postQuestion1"":""correct"",""postQuestion2"":""Its the correct answer""}",2019-11-18 01:08:24.907822,
"{""subject"":""lblp35yzw1v"",""condition"":""G6x"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""46"",""postQuestion1"":""correct"",""postQuestion2"":""I thought there was a 50% likelihood that he might be at either party, as there was no information that gave any indication as to which party was more likely, making it in my mind equally likely to be at either party.""}",2019-11-18 00:41:37.048492,
"{""subject"":""pucz35yzpm7"",""condition"":""L3x"",""vignetteType"":""L"",""vignetteNumber"":3,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""I had no other information to indicate that one outcome was more likely than the other.  ""}",2019-11-18 13:44:42.187964,
"{""subject"":""ats735yz7d6"",""condition"":""G8x"",""vignetteType"":""G"",""vignetteNumber"":8,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""40"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:58:53.390538,
"{""subject"":""ncu935yzud3"",""condition"":""G6x"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""1"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""because i dont know which party my crush will attend.""}",2019-11-18 08:56:26.892907,
"{""subject"":""xfww35yz63t"",""condition"":""L8x"",""vignetteType"":""L"",""vignetteNumber"":8,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""other"",""age"":""35"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:18:02.285262,
"{""subject"":""o1z635yzyvs"",""condition"":""G9x"",""vignetteType"":""G"",""vignetteNumber"":9,""Start100"":""x"",""dummyConfidence"":""2"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""I was thinking that without more information you couldn't guess more than 50/50 because it could go either way depending on which the guy received more or less interest in.""}",2019-11-18 15:41:09.452532,
"{""subject"":""7b6v35yz59y"",""condition"":""G3y"",""vignetteType"":""G"",""vignetteNumber"":3,""Start100"":""y"",""dummyConfidence"":""2"",""dummyXprob"":""45"",""dummyYprob"":""55"",""vignetteConfidence"":""3"",""vignetteXprob"":""75"",""vignetteYprob"":""25"",""gender"":""male"",""age"":""31"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 14:45:13.933944,
"{""subject"":""3nix35yzs4t"",""condition"":""G12x"",""vignetteType"":""G"",""vignetteNumber"":12,""Start100"":""x"",""dummyConfidence"":""2"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""56"",""postQuestion1"":""correct"",""postQuestion2"":""I thought, with two drugs is at most 50/50.""}",2019-11-17 23:18:57.274991,
"{""subject"":""dgb935yzqkg"",""condition"":""L9y"",""vignetteType"":""L"",""vignetteNumber"":9,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:17:22.751466,
"{""subject"":""isub35yzn78"",""condition"":""G8x"",""vignetteType"":""G"",""vignetteNumber"":8,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""32"",""postQuestion1"":""correct"",""postQuestion2"":""That there was equal chance that the really attractive and decently attractive date were the correct  one. That I had a 50/50 chance.""}",2019-11-17 22:38:53.300791,
"{""subject"":""r98935yz81l"",""condition"":""L2y"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""82"",""dummyYprob"":""18"",""vignetteConfidence"":""3"",""vignetteXprob"":""53"",""vignetteYprob"":""47"",""gender"":""male"",""age"":""38"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:59:18.176508,
"{""subject"":""9rjn35yzf7w"",""condition"":""L12y"",""vignetteType"":""L"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""98"",""dummyYprob"":""2"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""70"",""postQuestion1"":""correct"",""postQuestion2"":""I figured there was a 50/50 chance for each department because no other information was available.""}",2019-11-17 22:40:16.635575,
"{""subject"":""lllz35yzhgf"",""condition"":""G4x"",""vignetteType"":""G"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""0"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""29"",""postQuestion1"":""correct"",""postQuestion2"":""It could have been either X or Y that liked me. Just because I didn't have feelings for one of them doesn't mean they didn't have feelings for me. And just because I did have feelings for one doesn't mean they were reciprocated. ""}",2019-11-18 13:15:05.960042,
"{""subject"":""mlkh35yzkwb"",""condition"":""L9y"",""vignetteType"":""L"",""vignetteNumber"":9,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""2"",""vignetteXprob"":""60"",""vignetteYprob"":""40"",""gender"":""female"",""age"":""56"",""postQuestion1"":""correct"",""postQuestion2"":""I was thinking that I believe a lot of people go into the voting booth and vote for recognizable names.""}",2019-11-18 15:54:19.024244,
"{""subject"":""3mkc35yzrf9"",""condition"":""G4x"",""vignetteType"":""G"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""2"",""dummyXprob"":""75"",""dummyYprob"":""25"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""32"",""postQuestion1"":""correct"",""postQuestion2"":""Without any other information to go on and that there's only two people it could be, I went with 50/50 chance of it being on of them. I'm not sure if that's the right reasoning, but it seemed logical to me. ""}",2019-11-17 23:02:12.039609,
"{""subject"":""vqpi35yzpk6"",""condition"":""L11y"",""vignetteType"":""L"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""75"",""dummyYprob"":""25"",""vignetteConfidence"":""3"",""vignetteXprob"":""60"",""vignetteYprob"":""40"",""gender"":""male"",""age"":""29"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:14:32.751793,
"{""subject"":""xcxv35yzhgx"",""condition"":""G1x"",""vignetteType"":""G"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""84"",""dummyYprob"":""16"",""vignetteConfidence"":""3"",""vignetteXprob"":""51"",""vignetteYprob"":""49"",""gender"":""female"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:43:44.776628,
"{""subject"":""heqf35yz2tm"",""condition"":""G3y"",""vignetteType"":""G"",""vignetteNumber"":3,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""89"",""dummyYprob"":""11"",""vignetteConfidence"":""2"",""vignetteXprob"":""52"",""vignetteYprob"":""48"",""gender"":""female"",""age"":""35"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:34:32.625932,
"{""subject"":""5o1b35yzofo"",""condition"":""L2x"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""I was thinking there are two types of snakes and I didn't get any info on how populous each one is so I went 50/50""}",2019-11-17 22:50:38.532250,
"{""subject"":""gvpq35yzz16"",""condition"":""L10x"",""vignetteType"":""L"",""vignetteNumber"":10,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""I put 50% because we don't have any other information about the banks or which one has more customers, so it is pretty much impossible to guess that one over the other would close without more information.""}",2019-11-17 23:16:09.752003,
"{""subject"":""ijsf35yzhpj"",""condition"":""L11y"",""vignetteType"":""L"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""83"",""dummyYprob"":""17"",""vignetteConfidence"":""3"",""vignetteXprob"":""53"",""vignetteYprob"":""47"",""gender"":""female"",""age"":""53"",""postQuestion1"":""correct"",""postQuestion2"":""There was really not enough information to make an informed decision and that one is just as likely to be canceled as the other. It might depend on participation or what the school thought was best for the students so I picked they were just about equally likely to be discontinued. ""}",2019-11-17 22:41:01.314756,
"{""subject"":""7lf535yzfoe"",""condition"":""G5x"",""vignetteType"":""G"",""vignetteNumber"":5,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""81"",""dummyYprob"":""19"",""vignetteConfidence"":""3"",""vignetteXprob"":""56"",""vignetteYprob"":""44"",""gender"":""male"",""age"":""40"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:41:30.789400,
"{""subject"":""vtih35yzgvd"",""condition"":""L10x"",""vignetteType"":""L"",""vignetteNumber"":10,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""There were no prevalent option, so, I have decided on 50/50.""}",2019-11-18 16:06:27.295959,
"{""subject"":""ezhf35yz93l"",""condition"":""L10x"",""vignetteType"":""L"",""vignetteNumber"":10,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""24"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:03:55.927832,
"{""subject"":""negd35yzmdk"",""condition"":""G12y"",""vignetteType"":""G"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""48"",""postQuestion1"":""correct"",""postQuestion2"":""It`s 50/50 situation for the last question. Will it work or will it not. Just can`t prefer one to the other, based on this information? Anyway, thanks, everything worked as expected. Thank you !""}",2019-11-17 22:40:42.214895,
